date,aapl,msft,amzn
7/31/2001,1.171306,21.36437,12.49
8/1/2001,1.188137,21.454746,12.5
8/2/2001,1.235512,21.771059,12.19
8/3/2001,1.215565,21.590309,12.15
8/6/2001,1.1925,21.344997,11.9
8/7/2001,1.199981,21.416008,11.6
8/8/2001,1.178163,20.935078,11.11
8/9/2001,1.187513,20.983494,10.46
8/10/2001,1.185643,21.148115,9.95
8/13/2001,1.190006,21.248169,10.12
8/14/2001,1.167565,20.880209,10.53
8/15/2001,1.149488,20.399277,10.08
8/16/2001,1.162578,20.857618,9.81
8/17/2001,1.126424,19.973209,9.99
8/20/2001,1.12954,20.23789,10.4
8/21/2001,1.117073,19.618162,9.89
8/22/2001,1.135151,19.57943,10.2
8/23/2001,1.110216,19.082361,9.63
8/24/2001,1.157592,20.02809,10.23
8/27/2001,1.17941,20.112013,10.13
8/28/2001,1.146994,19.605257,9.97
8/29/2001,1.111462,19.447096,9.19
8/30/2001,1.111462,18.378717,8.69
8/31/2001,1.156345,18.414221,8.94
9/4/2001,1.137644,18.107588,8.59
9/5/2001,1.156345,18.636934,7.65
9/6/2001,1.104606,18.081762,8.15
9/7/2001,1.077177,17.881639,8.51
9/10/2001,1.082788,18.585293,8.63
9/17/2001,1.0591,17.077942,7.49
9/18/2001,1.014841,17.533051,7.29
9/19/2001,1.06097,17.387808,7.31
9/20/2001,0.977439,16.383978,7.48
9/21/2001,0.980556,16.045063,7.48
9/24/2001,1.025438,16.787437,7.46
9/25/2001,0.968712,16.558271,7.09
9/26/2001,0.9444,16.225811,6.35
9/27/2001,0.966842,16.12575,6.2
9/28/2001,0.966842,16.516315,5.97
10/1/2001,0.968712,16.716434,6.01
10/2/2001,0.938167,17.123129,6.08
10/3/2001,0.933803,18.149544,6.76
10/4/2001,0.989906,18.217325,7.04
10/5/2001,1.006114,18.63048,7.2
10/8/2001,1.009854,18.733768,7.12
10/9/2001,0.997387,17.610519,6.91
10/10/2001,1.048503,17.91715,7.26
10/11/2001,1.105852,18.178593,7.85
10/12/2001,1.122683,18.197958,8.07
10/15/2001,1.121436,18.740221,8.88
10/16/2001,1.122683,18.866102,9.56
10/17/2001,1.0591,18.084993,8.92
10/18/2001,1.12206,18.31739,8.47
10/19/2001,1.140761,18.68858,8.01
10/22/2001,1.185643,19.418045,8.77
10/23/2001,1.130787,19.505194,9.55
10/24/2001,1.18128,19.792461,7.64
10/25/2001,1.19624,20.192709,7.77
10/26/2001,1.163826,20.076509,7.56
10/29/2001,1.098995,19.25021,7.05
10/30/2001,1.097125,19.0049,6.42
10/31/2001,1.094632,18.769276,6.98
11/1/2001,1.158839,19.960306,6.95
11/2/2001,1.157592,19.818281,6.71
11/5/2001,1.18876,20.421869,6.99
11/6/2001,1.219929,20.909262,7.05
11/7/2001,1.221175,20.738188,7.43
11/8/2001,1.166319,20.79306,6.97
11/9/2001,1.166319,21.048056,7.12
11/12/2001,1.168813,21.235268,7.05
11/13/2001,1.207461,21.916317,7.29
11/14/2001,1.222422,21.286907,9.49
11/15/2001,1.212448,21.341782,9.05
11/16/2001,1.182526,21.222347,8.95
11/19/2001,1.246733,21.477343,9.19
11/20/2001,1.217435,21.109379,8.6
11/21/2001,1.226785,20.673639,8.8
11/23/2001,1.236759,20.886667,9.08
11/26/2001,1.332134,21.025459,12.21
11/27/2001,1.30907,20.573574,11.48
11/28/2001,1.279772,20.270168,11.59
11/29/2001,1.272914,20.928629,11.15
11/30/2001,1.327771,20.725283,11.32
12/3/2001,1.312186,20.906029,10.49
12/4/2001,1.396341,21.303049,11.93
12/5/2001,1.481119,21.980862,11.76
12/6/2001,1.420029,22.158392,12.1
12/7/2001,1.405068,21.893728,11.71
12/10/2001,1.405068,21.645182,11.65
12/11/2001,1.357692,21.729099,12.24
12/12/2001,1.339615,21.932453,11.91
12/13/2001,1.30907,21.390188,10.89
12/14/2001,1.271044,21.767843,11
12/17/2001,1.285382,22.264914,10.81
12/18/2001,1.309693,22.3585,10.86
12/19/2001,1.347719,22.429522,10.71
12/20/2001,1.288499,21.548346,10.15
12/21/2001,1.30907,21.800114,10
12/24/2001,1.331511,21.712963,9.83
12/26/2001,1.339615,21.845297,11.1
12/27/2001,1.37577,21.900173,10.6
12/28/2001,1.398211,21.906633,10.9
12/31/2001,1.365173,21.383738,10.82
1/2/2002,1.452444,21.638731,10.96
1/3/2002,1.469898,22.345594,11.9
1/4/2002,1.476755,22.239084,12.25
1/7/2002,1.427509,22.129341,12.34
1/8/2002,1.409432,22.39402,11.85
1/9/2002,1.349589,22.177755,11.53
1/10/2002,1.323407,22.361736,11.04
1/11/2002,1.312186,22.145481,11.03
1/14/2002,1.31842,22.1003,10.11
1/15/2002,1.352706,22.448891,10.29
1/16/2002,1.295356,21.906633,9.13
1/17/2002,1.401328,22.548946,9.74
1/18/2002,1.382004,21.335316,10.16
1/22/2002,1.360186,20.805971,12.6
1/23/2002,1.43499,20.573574,12.47
1/24/2002,1.446834,20.851164,14.01
1/25/2002,1.449327,20.592945,14.44
1/28/2002,1.450574,20.599394,15.5
1/29/2002,1.438107,20.11524,14.22
1/30/2002,1.50169,20.286312,13.9
1/31/2002,1.540962,20.56389,14.19
2/1/2002,1.521638,20.224977,13.73
2/4/2002,1.580234,19.727901,12.53
2/5/2002,1.586468,19.737587,11.5
2/6/2002,1.537845,19.495518,11.26
2/7/2002,1.514781,19.301851,11.24
2/8/2002,1.49795,19.576208,12.52
2/11/2002,1.55717,19.731136,13.3
2/12/2002,1.540339,19.411591,12.9
2/13/2002,1.55904,19.953852,13.29
2/14/2002,1.533482,19.908661,13.88
2/15/2002,1.489846,19.440645,13.41
2/19/2002,1.410055,19.021034,13.01
2/20/2002,1.441847,19.334124,12.96
2/21/2002,1.340238,18.736998,13.26
2/22/2002,1.417535,18.717623,13.07
2/25/2002,1.484235,19.06945,13.73
2/26/2002,1.475509,18.89838,14.4
2/27/2002,1.368913,18.846737,14.27
2/28/2002,1.352706,18.830601,14.1
3/1/2002,1.461795,19.808603,15.39
3/4/2002,1.514157,20.431549,16.48
3/5/2002,1.466782,20.360554,15.97
3/6/2002,1.500444,20.538074,16.33
3/7/2002,1.519768,20.244349,15.62
3/8/2002,1.537222,20.641359,16.35
3/11/2002,1.562157,20.767231,16.709999
3/12/2002,1.540962,20.186251,16.309999
3/13/2002,1.526624,20.04423,15.74
3/14/2002,1.522884,19.760187,14.48
3/15/2002,1.5553,20.170103,14.03
3/18/2002,1.542209,20.057131,15.01
3/19/2002,1.549066,20.086184,14.66
3/20/2002,1.55343,19.398689,14.5
3/21/2002,1.512911,19.805378,15.17
3/22/2002,1.50169,19.511656,15.53
3/25/2002,1.455561,19.117865,14.74
3/26/2002,1.462418,19.06945,14.83
3/27/2002,1.463041,19.18565,14.25
3/28/2002,1.475509,19.466465,14.3
4/1/2002,1.524755,19.48905,14.8
4/2/2002,1.500444,18.488462,14.25
4/3/2002,1.480496,18.181826,13.67
4/4/2002,1.552183,18.22056,13.54
4/5/2002,1.542209,18.033354,13.5
4/8/2002,1.530988,18.469086,13.95
4/9/2002,1.502313,17.710573,13.6
4/10/2002,1.537222,18.172146,13.48
4/11/2002,1.549689,17.684757,12.74
4/12/2002,1.562157,18.052717,13.31
4/15/2002,1.558416,17.97525,13.89
4/16/2002,1.604545,18.659527,14.01
4/17/2002,1.62761,18.278666,14.82
4/18/2002,1.583975,18.194735,14.26
4/19/2002,1.55717,18.462629,14.53
4/22/2002,1.529118,17.942974,14.31
4/23/2002,1.511664,17.426535,14.06
4/24/2002,1.481743,17.113451,16.790001
4/25/2002,1.50356,17.342609,16.82
4/26/2002,1.434366,16.622818,16.91
4/29/2002,1.493586,16.861683,16.18
4/30/2002,1.512911,16.868137,16.690001
5/1/2002,1.494833,17.026295,16.49
5/2/2002,1.476755,16.529222,16.32
5/3/2002,1.465535,15.996649,16.049999
5/6/2002,1.411925,15.693235,16.120001
5/7/2002,1.400705,15.967597,16.110001
5/8/2002,1.519144,17.742853,17.32
5/9/2002,1.507924,16.822945,17.73
5/10/2002,1.453691,16.154804,16.940001
5/13/2002,1.492339,17.006931,17.32
5/14/2002,1.596442,17.713799,18.809999
5/15/2002,1.57587,17.671844,19.940001
5/16/2002,1.571507,17.991392,19.610001
5/17/2002,1.55904,18.084993,19.16
5/20/2002,1.542209,17.432993,19.389999
5/21/2002,1.462418,16.845541,18.76
5/22/2002,1.516028,17.329693,18.75
5/23/2002,1.569637,17.694435,19.450001
5/24/2002,1.50543,17.190907,19.469999
5/28/2002,1.494833,16.887495,19.059999
5/29/2002,1.494833,16.80036,18.91
5/30/2002,1.508547,16.990788,18.370001
5/31/2002,1.452444,16.432396,18.23
6/3/2002,1.428133,15.951458,17.959999
6/4/2002,1.420029,16.13221,17.969999
6/5/2002,1.416289,16.674477,17.99
6/6/2002,1.381381,16.75194,18.17
6/7/2002,1.334004,16.777761,18.58
6/10/2002,1.338991,17.048887,17.299999
6/11/2002,1.275408,16.968199,17.139999
6/12/2002,1.252343,17.92683,17.08
6/13/2002,1.218058,17.500771,17.43
6/14/2002,1.252967,17.833225,16.82
6/17/2002,1.280395,17.972021,18.41
6/18/2002,1.256083,18.072086,18.780001
6/19/2002,1.067203,17.545967,18.299999
6/20/2002,1.06658,17.462044,17.549999
6/21/2002,1.050373,16.874586,17.530001
6/24/2002,1.076554,17.481405,17.51
6/25/2002,1.06845,17.090845,15.34
6/26/2002,1.031672,17.471724,15.85
6/27/2002,1.063463,17.726717,15.86
6/28/2002,1.104606,17.655706,16.25
7/1/2002,1.063463,16.99724,13.55
7/2/2002,1.055983,16.603462,13.32
7/3/2002,1.094008,16.732574,14.25
7/5/2002,1.168189,17.704121,15.21
7/8/2002,1.122683,17.081167,14.94
7/9/2002,1.092762,17.17477,15.6
7/10/2002,1.079671,16.861683,14.96
7/11/2002,1.140761,17.077942,15.55
7/12/2002,1.091515,16.739027,15.43
7/15/2002,1.136397,16.719664,15.94
7/16/2002,1.113333,16.542141,16.290001
7/17/2002,0.974322,16.784216,16.16
7/18/2002,0.934426,16.49695,15.55
7/19/2002,0.932556,15.996649,15.29
7/22/2002,0.930063,15.334965,15.5
7/23/2002,0.902012,13.882477,14.55
7/24/2002,0.947518,14.921812,14.1
7/25/2002,0.895154,13.824387,12.49
7/26/2002,0.893908,14.637776,12.93
7/29/2002,0.936297,15.573818,14.33
7/30/2002,0.961855,15.525398,14.77
7/31/2002,0.951258,15.486669,14.45
8/1/2002,0.922583,14.766882,14.16
8/2/2002,0.900765,14.33437,13.84
8/5/2002,0.87209,14.198802,12.87
8/6/2002,0.918842,14.741063,13.74
8/7/2002,0.93692,15.199394,13.6
8/8/2002,0.953751,15.786848,13.9
8/9/2002,0.93505,15.531856,14.26
8/12/2002,0.934426,15.644827,14.46
8/13/2002,0.909492,15.189721,13.93
8/14/2002,0.945647,16.045063,13.91
8/15/2002,0.973075,16.064428,14.62
8/16/2002,0.985543,16.138668,14.9
8/19/2002,0.99614,16.784216,15.5
8/20/2002,0.991776,16.474344,15.98
8/21/2002,1.004867,16.874586,15.38
8/22/2002,0.995517,17.181225,15.73
8/23/2002,0.980556,16.855225,15.17
8/26/2002,0.968089,16.81649,14.93
8/27/2002,0.925699,16.409792,14.52
8/28/2002,0.916349,15.938551,14.57
8/29/2002,0.916349,16.325882,15.14
8/30/2002,0.919466,15.841717,14.94
9/3/2002,0.87583,15.176807,14.6
9/4/2002,0.902635,15.560902,14.83
9/5/2002,0.883934,14.818523,14.25
9/6/2002,0.896401,15.435029,15.31
9/9/2002,0.895778,15.719062,16.51
9/10/2002,0.893284,16.070885,17.129999
9/11/2002,0.890791,15.680333,17.110001
9/12/2002,0.88144,15.218767,16.75
9/13/2002,0.88331,15.464067,16.610001
9/16/2002,0.903882,15.422118,16.709999
9/17/2002,0.922583,15.263947,17.35
9/18/2002,0.936297,15.412432,17.73
9/19/2002,0.908869,15.234908,17.209999
9/20/2002,0.926946,15.318825,15.86
9/23/2002,0.925699,14.59904,16.049999
9/24/2002,0.912609,14.73138,15.93
9/25/2002,0.930686,15.012194,15.73
9/26/2002,0.916349,14.91213,17.15
9/27/2002,0.917596,14.605497,17.01
9/30/2002,0.903882,14.118111,15.93
10/1/2002,0.904505,14.921812,16.950001
10/2/2002,0.88331,14.721695,17.01
10/3/2002,0.891414,14.460242,16.75
10/4/2002,0.874584,14.12779,16.549999
10/7/2002,0.858376,14.218169,16.639999
10/8/2002,0.852765,14.521576,16.940001
10/9/2002,0.847155,14.198802,16.860001
10/10/2002,0.87957,14.970229,17.959999
10/11/2002,0.904505,15.773933,18.459999
10/14/2002,0.920713,15.909494,19.200001
10/15/2002,0.945024,16.877819,18.940001
10/16/2002,0.907622,16.271,19.49
10/17/2002,0.87957,16.387203,18.74
10/18/2002,0.893908,17.155401,19.040001
10/21/2002,0.907622,16.948832,19.26
10/22/2002,0.916349,16.677698,19.379999
10/23/2002,0.92757,17.171543,19.75
10/24/2002,0.915726,16.535685,19.860001
10/25/2002,0.961231,17.003691,19.299999
10/28/2002,0.973075,16.768076,18.59
10/29/2002,0.962478,16.80681,18.57
10/30/2002,0.99614,17.142498,19.08
10/31/2002,1.00175,17.258688,19.360001
11/1/2002,1.019828,17.106985,19.799999
11/4/2002,1.052866,18.107588,18.780001
11/5/2002,1.05349,18.294796,18.719999
11/6/2002,1.073437,18.407764,19.34
11/7/2002,0.997387,18.078535,19.120001
11/8/2002,0.987413,17.784811,19.51
11/11/2002,0.945024,17.384571,19
11/12/2002,0.974945,17.594368,19.82
11/13/2002,0.971828,17.868734,20.41
11/14/2002,1.016088,18.394855,21.209999
11/15/2002,0.99427,18.298019,22.209999
11/18/2002,0.975569,18.026892,22.42
11/19/2002,0.951881,17.707346,21.290001
11/20/2002,0.968089,18.275433,22.9
11/21/2002,1.019204,18.66921,23.4
11/22/2002,0.99801,18.791861,23.99
11/25/2002,0.995517,18.795095,24.25
11/26/2002,0.960608,18.365805,23.4
11/27/2002,0.979932,18.746675,24.08
11/29/2002,0.966218,18.617571,23.35
12/2/2002,0.94627,18.62079,24.110001
12/3/2002,0.945024,18.304476,23.74
12/4/2002,0.93318,18.249603,23.389999
12/5/2002,0.911985,17.862282,22.58
12/6/2002,0.931933,17.90424,22.610001
12/9/2002,0.919466,17.278061,21.68
12/10/2002,0.952504,17.432993,21.860001
12/11/2002,0.965595,17.64279,22.129999
12/12/2002,0.946894,17.484631,22.299999
12/13/2002,0.921959,16.945604,22.18
12/16/2002,0.925699,17.584688,22.51
12/17/2002,0.940037,17.545967,22.459999
12/18/2002,0.908245,17.278061,22.1
12/19/2002,0.88518,17.142498,21.690001
12/20/2002,0.88144,17.119896,21.93
12/23/2002,0.903258,17.429766,22.24
12/24/2002,0.895154,17.371656,21.879999
12/26/2002,0.897648,17.232872,20.299999
12/27/2002,0.876453,17.097307,18.860001
12/30/2002,0.877077,17.026295,19.25
12/31/2002,0.893284,16.687384,18.889999
1/2/2003,0.922583,17.339388,19.57
1/3/2003,0.928816,17.361979,20.52
1/6/2003,0.928816,17.678301,20.700001
1/7/2003,0.925699,18.010756,21.549999
1/8/2003,0.906998,17.507235,21.02
1/9/2003,0.915102,18.013983,21.450001
1/10/2003,0.917596,18.049486,21.32
1/13/2003,0.911985,18.201187,22.040001
1/14/2003,0.910739,18.388405,22.74
1/15/2003,0.899518,18.162455,22.27
1/16/2003,0.911362,17.865501,21.799999
1/17/2003,0.878947,16.609915,21.4
1/21/2003,0.87396,16.567959,21.08
1/22/2003,0.865233,16.461441,21.17
1/23/2003,0.88331,16.874586,21.790001
1/24/2003,0.860246,16.090256,22.110001
1/27/2003,0.880817,15.870763,21.780001
1/28/2003,0.908869,15.757801,21.620001
1/29/2003,0.930686,16.109617,22.08
1/30/2003,0.892661,15.570585,21.82
1/31/2003,0.895154,15.318825,21.85
2/3/2003,0.913855,15.673882,22.16
2/4/2003,0.910115,15.273633,22.049999
2/5/2003,0.900765,15.157434,22.17
2/6/2003,0.899518,15.305913,22.09
2/7/2003,0.882064,15.03478,21.440001
2/10/2003,0.894531,15.292999,21.4
2/11/2003,0.894531,14.98959,20.780001
2/12/2003,0.897024,14.98959,21.129999
2/13/2003,0.906375,15.167122,20.059999
2/14/2003,0.914479,15.589951,20.059999
2/18/2003,0.951881,16.112846,21.389999
2/19/2003,0.925699,15.886172,21.190001
2/20/2003,0.920713,15.633606,21.360001
2/21/2003,0.93505,15.950933,21.780001
2/24/2003,0.918842,15.58827,21.780001
2/25/2003,0.936297,15.665988,21.879999
2/26/2003,0.903882,15.290366,21.639999
2/27/2003,0.926323,15.270934,21.620001
2/28/2003,0.935673,15.348651,22.01
3/3/2003,0.913232,15.245031,21.809999
3/4/2003,0.907622,14.940653,22.27
3/5/2003,0.911362,15.18027,22.42
3/6/2003,0.907622,15.070176,22.690001
3/7/2003,0.905752,15.257983,22.969999
3/10/2003,0.895778,14.862935,22.879999
3/11/2003,0.887051,14.765792,22.780001
3/12/2003,0.886427,15.147888,23.360001
3/13/2003,0.917596,15.976849,24.42
3/14/2003,0.921336,16.099894,24.709999
3/17/2003,0.935673,16.792854,26.549999
3/18/2003,0.93505,16.864079,26.780001
3/19/2003,0.931933,17.045422,26.540001
3/20/2003,0.92944,17.000095,27.450001
3/21/2003,0.93505,17.207315,27.93
3/24/2003,0.895778,16.378376,26.23
3/25/2003,0.906998,16.507893,26.9
3/26/2003,0.898271,16.352463,27.76
3/27/2003,0.903258,16.216463,27.77
3/28/2003,0.908245,15.976849,27.18
3/31/2003,0.88144,15.678935,26.030001
4/1/2003,0.882687,15.769606,25.540001
4/2/2003,0.910115,16.656849,26.379999
4/3/2003,0.901388,16.663322,26.65
4/4/2003,0.898271,16.248846,26.219999
4/7/2003,0.903258,16.30065,26.82
4/8/2003,0.900765,16.566181,26.52
4/9/2003,0.884557,15.912076,25.059999
4/10/2003,0.895778,15.925037,25.67
4/11/2003,0.822844,15.672464,25.75
4/14/2003,0.846532,16.035131,25.049999
4/15/2003,0.834688,15.931515,25.129999
4/16/2003,0.825337,16.138754,24.379999
4/17/2003,0.817857,16.514366,24.99
4/21/2003,0.819104,16.326563,25.25
4/22/2003,0.842168,16.682753,25.58
4/23/2003,0.846532,16.656849,25.43
4/24/2003,0.837805,16.507893,25.120001
4/25/2003,0.832194,16.333038,28.969999
4/28/2003,0.863986,16.669811,29.110001
4/29/2003,0.876453,16.708666,28.889999
4/30/2003,0.886427,16.559708,28.690001
5/1/2003,0.895154,16.656849,28.66
5/2/2003,0.900765,16.902952,29.43
5/5/2003,1.002997,16.747517,29.959999
5/6/2003,1.090892,17.077801,30.879999
5/7/2003,1.100242,16.831709,30.700001
5/8/2003,1.12206,16.669811,30.450001
5/9/2003,1.140761,17.071327,30.959999
5/12/2003,1.156968,16.967709,31.700001
5/13/2003,1.163826,16.831709,32.950001
5/14/2003,1.156345,16.592081,32.599998
5/15/2003,1.167565,16.70219,32.630001
5/16/2003,1.171929,16.559708,33.049999
5/19/2003,1.128294,16.035131,31.559999
5/20/2003,1.108969,15.950933,31.48
5/21/2003,1.112709,15.562368,31.75
5/22/2003,1.137021,15.646561,33
5/23/2003,1.142008,15.685416,32.720001
5/27/2003,1.176916,16.05456,34.849998
5/28/2003,1.139514,15.808467,34.860001
5/29/2003,1.128294,15.801989,35.549999
5/30/2003,1.118943,15.937986,35.889999
6/2/2003,1.087775,15.957413,35.400002
6/3/2003,1.079047,16.112846,35.23
6/4/2003,1.097125,16.106375,35.389999
6/5/2003,1.099619,15.601222,35.52
6/6/2003,1.069074,15.32922,33.349998
6/9/2003,1.046633,15.381033,33.68
6/10/2003,1.070944,15.983328,34.07
6/11/2003,1.087775,16.112846,34.650002
6/12/2003,1.107723,16.184076,35.200001
6/13/2003,1.085905,15.963889,34.130001
6/16/2003,1.138891,16.443138,35.84
6/17/2003,1.133904,16.812277,35.84
6/18/2003,1.191877,16.883516,35.849998
6/19/2003,1.193123,16.883516,35.5
6/20/2003,1.196864,17.051903,35.040001
6/23/2003,1.188137,16.695709,35.580002
6/24/2003,1.170682,16.643894,35.400002
6/25/2003,1.190006,16.358953,35.389999
6/26/2003,1.202474,16.676281,36.720001
6/27/2003,1.167565,16.598564,36.299999
6/30/2003,1.188137,16.605047,36.32
7/1/2003,1.190006,16.935331,37.25
7/2/2003,1.201227,17.408083,37.849998
7/3/2003,1.1925,17.161993,37.919998
7/7/2003,1.238629,17.757807,39.049999
7/8/2003,1.271668,17.93914,40.509998
7/9/2003,1.239876,17.790184,40.5
7/10/2003,1.220552,17.427525,38.25
7/11/2003,1.237383,17.686569,37.650002
7/14/2003,1.240499,17.744854,39.27
7/15/2003,1.222422,17.66066,38.43
7/16/2003,1.238629,17.822573,37.68
7/17/2003,1.302836,17.285051,36.32
7/18/2003,1.300343,17.414566,34.98
7/21/2003,1.284758,16.864079,35.330002
7/22/2003,1.296602,17.084286,34.869999
7/23/2003,1.295979,17.129614,40.110001
7/24/2003,1.278525,16.838182,41.310001
7/25/2003,1.342732,17.414566,41.599998
7/28/2003,1.308447,17.233234,42.080002
7/29/2003,1.291615,17.142569,41.389999
7/30/2003,1.264187,16.987139,40.66
7/31/2003,1.314057,17.103708,41.639999
8/1/2003,1.292239,16.948282,40.029999
8/4/2003,1.32216,16.95476,39.650002
8/5/2003,1.270421,16.617994,38.669998
8/6/2003,1.223669,16.611509,38.939999
8/7/2003,1.24237,16.650375,39.009998
8/8/2003,1.224292,16.566181,39.150002
8/11/2003,1.225539,16.585613,38.93
8/12/2003,1.228032,16.663322,39.849998
8/13/2003,1.257954,16.579126,40.209999
8/14/2003,1.244863,16.598564,40.299999
8/15/2003,1.228656,16.540276,40.099998
8/18/2003,1.267928,16.643894,43.02
8/19/2003,1.266681,17.23971,43.57
8/20/2003,1.309693,17.129614,43.759998
8/21/2003,1.351459,16.993612,45.700001
8/22/2003,1.301589,16.980658,45.220001
8/25/2003,1.300343,17.161993,45.849998
8/26/2003,1.312186,17.207315,45.93
8/27/2003,1.338991,17.110186,45.880001
8/28/2003,1.38325,17.168474,45.939999
8/29/2003,1.409432,17.174948,46.32
9/2/2003,1.424393,17.654186,47.330002
9/3/2003,1.430626,18.327713,46.189999
9/4/2003,1.423146,18.411909,47.290001
9/5/2003,1.402575,18.37953,46.52
9/8/2003,1.417535,18.677431,47.279999
9/9/2003,1.394471,18.373051,46.68
9/10/2003,1.382627,17.842001,46.220001
9/11/2003,1.406315,18.029812,45.189999
9/12/2003,1.439977,18.353615,45.68
9/15/2003,1.384497,18.366575,45.509998
9/16/2003,1.393848,18.71629,46.240002
9/17/2003,1.378887,18.457235,46.16
9/18/2003,1.426263,19.104866,47.889999
9/19/2003,1.407562,19.402775,47.580002
9/22/2003,1.376393,18.826385,47.470001
9/23/2003,1.398211,19.169622,50.439999
9/24/2003,1.329018,18.431337,49.610001
9/25/2003,1.273538,18.28886,50.049999
9/26/2003,1.289745,18.256474,48.560001
9/29/2003,1.327771,18.670954,49.860001
9/30/2003,1.291615,18.003902,48.43
10/1/2003,1.295979,18.470192,49.119999
10/2/2003,1.282265,18.457235,50.09
10/3/2003,1.352082,18.832865,52.889999
10/6/2003,1.389484,18.904095,54.150002
10/7/2003,1.447457,18.871716,54.91
10/8/2003,1.437484,18.664474,55.700001
10/9/2003,1.461795,18.742195,57.860001
10/10/2003,1.476132,18.722767,58.060001
10/13/2003,1.517898,18.638573,58.299999
10/14/2003,1.530365,18.573812,59.91
10/15/2003,1.547196,18.932003,58.549999
10/16/2003,1.449327,19.036203,59.91
10/17/2003,1.418159,18.840832,59.689999
10/20/2003,1.447457,19.114357,59.59
10/21/2003,1.444964,19.114357,59.349998
10/22/2003,1.418782,18.814775,54.029999
10/23/2003,1.43312,18.827806,54.32
10/24/2003,1.408809,17.329914,54.509998
10/27/2003,1.408809,17.525291,54.82
10/28/2003,1.478626,17.714163,56.73
10/29/2003,1.476755,17.414568,56.689999
10/30/2003,1.439354,17.010801,55.830002
10/31/2003,1.426886,17.023819,54.43
11/3/2003,1.443094,17.375502,56.740002
11/4/2003,1.428133,16.978233,56.860001
11/5/2003,1.435613,16.997778,56.740002
11/6/2003,1.441224,17.082438,54.990002
11/7/2003,1.402575,16.997778,54.310001
11/10/2003,1.365173,16.932644,51.98
11/11/2003,1.342732,16.802399,52.23
11/12/2003,1.391978,16.919624,54.130001
11/13/2003,1.397588,16.730759,54.799999
11/14/2003,1.337745,16.607018,52.450001
11/17/2003,1.317174,16.379087,50.360001
11/18/2003,1.272291,16.379087,48.5
11/19/2003,1.272914,16.509336,49.529999
11/20/2003,1.270421,16.346514,48.849998
11/21/2003,1.264187,16.353029,48.580002
11/24/2003,1.31842,16.756804,51.330002
11/25/2003,1.289122,16.541897,52.470001
11/26/2003,1.291615,16.574463,52.959999
11/28/2003,1.30346,16.743788,53.970001
12/1/2003,1.353329,16.828442,54.650002
12/2/2003,1.342732,16.71122,53.93
12/3/2003,1.31094,16.717735,51.509998
12/4/2003,1.31842,17.062899,51.799999
12/5/2003,1.299719,16.919624,51.560001
12/8/2003,1.312186,17.088945,51.080002
12/9/2003,1.274785,17.180128,49.34
12/10/2003,1.270421,17.316891,49.200001
12/11/2003,1.32216,17.329914,50.799999
12/12/2003,1.302213,17.355961,50.990002
12/15/2003,1.25733,17.414568,50.41
12/16/2003,1.254213,17.622978,49.5
12/17/2003,1.239253,17.609955,47.580002
12/18/2003,1.249227,17.844402,48.75
12/19/2003,1.228032,17.818356,49.240002
12/22/2003,1.237383,17.70113,49.889999
12/23/2003,1.234889,17.681591,52.48
12/24/2003,1.272291,17.609955,53.32
12/26/2003,1.295356,17.720663,53.470001
12/29/2003,1.31842,17.883476,53.470001
12/30/2003,1.326524,17.92256,52.830002
12/31/2003,1.332134,17.824879,52.619999
1/2/2004,1.326524,17.876972,51.900002
1/5/2004,1.382004,18.326334,53.27
1/6/2004,1.377017,18.39146,53.029999
1/7/2004,1.408185,18.371922,51.900002
1/8/2004,1.456184,18.339357,50.240002
1/9/2004,1.433743,18.013733,51.59
1/12/2004,1.479249,17.955116,52.950001
1/13/2004,1.50356,17.863943,54.91
1/14/2004,1.508547,18.03978,55.799999
1/15/2004,1.424393,17.935575,56.18
1/16/2004,1.416289,18.111422,55.720001
1/20/2004,1.416912,18.300287,56.610001
1/21/2004,1.409432,18.430536,56.200001
1/22/2004,1.382627,18.241678,57.18
1/23/2004,1.406315,18.547762,57.110001
1/26/2004,1.434366,18.756159,57.029999
1/27/2004,1.438107,18.397976,55.740002
1/28/2004,1.403822,18.046293,51.959999
1/29/2004,1.413796,18.17655,49.220001
1/30/2004,1.406315,18.007217,50.400002
2/2/2004,1.391354,17.844402,48.27
2/3/2004,1.387614,17.772766,44.939999
2/4/2004,1.358316,17.590416,45.389999
2/5/2004,1.397588,17.557848,46.040001
2/6/2004,1.415665,17.636,46.349998
2/9/2004,1.413172,17.51877,45.860001
2/10/2004,1.432496,17.59693,45.59
2/11/2004,1.483613,17.681591,47.139999
2/12/2004,1.479249,17.551346,47.060001
2/13/2004,1.433743,17.316891,46.380001
2/17/2004,1.443717,17.577387,45.529999
2/18/2004,1.44995,17.434116,44.869999
2/19/2004,1.400705,17.232225,44.650002
2/20/2004,1.396341,17.303852,45.169998
2/23/2004,1.38325,17.329914,43.970001
2/24/2004,1.393848,17.505747,42.32
2/25/2004,1.421899,17.388529,42.939999
2/26/2004,1.436237,17.258278,43.650002
2/27/2004,1.491093,17.277819,43.009998
3/1/2004,1.497326,17.388529,42.970001
3/2/2004,1.484235,17.18664,42.009998
3/3/2004,1.491093,17.173611,43.169998
3/4/2004,1.56839,17.173611,44.389999
3/5/2004,1.666882,17.160587,44.09
3/8/2004,1.620754,16.821936,43.5
3/9/2004,1.689324,16.750298,42.709999
